mouse,session,trial,result,geno
Mouse04 (N33-2g-3M),3,2,0,1
Mouse04 (N33-2g-3M),3,3,1,1
Mouse04 (N33-2g-3M),3,4,1,1
Mouse04 (N33-2g-3M),3,5,1,1
Mouse04 (N33-2g-3M),3,6,1,1
Mouse04 (N33-2g-3M),3,7,1,1
Mouse04 (N33-2g-3M),3,8,0,1
Mouse04 (N33-2g-3M),3,9,1,1
Mouse04 (N33-2g-3M),3,10,1,1
Mouse04 (N33-2g-3M),3,11,1,1
Mouse04 (N33-2g-3M),3,12,0,1
Mouse04 (N33-2g-3M),3,13,1,1
Mouse04 (N33-2g-3M),3,14,1,1
Mouse04 (N33-2g-3M),3,15,1,1
Mouse04 (N33-2g-3M),3,16,0,1
Mouse04 (N33-2g-3M),3,17,1,1
Mouse04 (N33-2g-3M),3,18,1,1
Mouse04 (N33-2g-3M),3,19,0,1
Mouse04 (N33-2g-3M),3,20,1,1
Mouse04 (N33-2g-3M),3,21,1,1
Mouse04 (N33-2g-3M),3,22,0,1
Mouse04 (N33-2g-3M),3,23,1,1
Mouse04 (N33-2g-3M),3,24,0,1
Mouse04 (N33-2g-3M),3,25,0,1
Mouse04 (N33-2g-3M),3,26,1,1
Mouse04 (N33-2g-3M),3,27,1,1
Mouse04 (N33-2g-3M),3,28,1,1
Mouse04 (N33-2g-3M),3,29,1,1
Mouse04 (N33-2g-3M),3,30,0,1
Mouse04 (N33-2g-3M),3,31,1,1
Mouse04 (N33-2g-3M),3,32,0,1
Mouse04 (N33-2g-3M),3,33,1,1
Mouse04 (N33-2g-3M),3,34,1,1
Mouse04 (N33-2g-3M),3,35,1,1
Mouse04 (N33-2g-3M),3,36,1,1
Mouse04 (N33-2g-3M),3,37,0,1
Mouse04 (N33-2g-3M),3,38,1,1
Mouse04 (N33-2g-3M),3,39,1,1
Mouse04 (N33-2g-3M),3,40,1,1
Mouse04 (N33-2g-3M),3,41,1,1
Mouse04 (N33-2g-3M),3,42,1,1
Mouse04 (N33-2g-3M),3,43,1,1
Mouse04 (N33-2g-3M),3,44,1,1
Mouse04 (N33-2g-3M),3,45,0,1
Mouse04 (N33-2g-3M),3,46,1,1
Mouse04 (N33-2g-3M),3,47,1,1
Mouse04 (N33-2g-3M),3,48,0,1
Mouse04 (N33-2g-3M),3,49,1,1
Mouse04 (N33-2g-3M),3,50,1,1
Mouse04 (N33-2g-3M),3,51,0,1
Mouse04 (N33-2g-3M),3,52,1,1
Mouse04 (N33-2g-3M),3,53,0,1
Mouse04 (N33-2g-3M),3,54,1,1
Mouse04 (N33-2g-3M),3,55,0,1
Mouse04 (N33-2g-3M),3,56,0,1
Mouse04 (N33-2g-3M),3,57,0,1
Mouse04 (N33-2g-3M),3,58,1,1
Mouse04 (N33-2g-3M),3,59,1,1
Mouse04 (N33-2g-3M),3,60,1,1
Mouse04 (N33-2g-3M),3,61,0,1
Mouse04 (N33-2g-3M),3,62,1,1
Mouse04 (N33-2g-3M),3,63,1,1
Mouse04 (N33-2g-3M),3,64,1,1
Mouse04 (N33-2g-3M),3,65,1,1
Mouse04 (N33-2g-3M),3,66,0,1
Mouse04 (N33-2g-3M),3,67,0,1
Mouse04 (N33-2g-3M),3,68,1,1
Mouse04 (N33-2g-3M),3,69,0,1
Mouse04 (N33-2g-3M),3,70,1,1
Mouse04 (N33-2g-3M),3,71,0,1
Mouse04 (N33-2g-3M),3,72,1,1
Mouse04 (N33-2g-3M),3,73,1,1
Mouse04 (N33-2g-3M),3,74,1,1
Mouse04 (N33-2g-3M),3,75,1,1
Mouse04 (N33-2g-3M),3,76,1,1
Mouse04 (N33-2g-3M),3,77,0,1
Mouse04 (N33-2g-3M),3,78,1,1
Mouse04 (N33-2g-3M),3,79,0,1
Mouse04 (N33-2g-3M),3,80,1,1
Mouse04 (N33-2g-3M),3,81,1,1
Mouse04 (N33-2g-3M),3,82,0,1
Mouse04 (N33-2g-3M),3,83,1,1
Mouse04 (N33-2g-3M),3,84,0,1
Mouse04 (N33-2g-3M),3,85,1,1
Mouse04 (N33-2g-3M),3,86,1,1
Mouse04 (N33-2g-3M),3,87,0,1
Mouse04 (N33-2g-3M),3,88,0,1
Mouse04 (N33-2g-3M),3,89,1,1
Mouse04 (N33-2g-3M),3,90,0,1
Mouse04 (N33-2g-3M),3,91,1,1
Mouse04 (N33-2g-3M),3,92,0,1
Mouse04 (N33-2g-3M),3,93,1,1
Mouse04 (N33-2g-3M),3,94,1,1
Mouse04 (N33-2g-3M),3,95,1,1
Mouse04 (N33-2g-3M),3,96,0,1
Mouse04 (N33-2g-3M),3,97,1,1
Mouse04 (N33-2g-3M),3,98,1,1
Mouse04 (N33-2g-3M),3,99,1,1
Mouse04 (N33-2g-3M),3,100,1,1
Mouse04 (N33-2g-3M),3,101,1,1
Mouse04 (N33-2g-3M),3,102,0,1
Mouse04 (N33-2g-3M),3,103,1,1
Mouse04 (N33-2g-3M),3,104,1,1
Mouse04 (N33-2g-3M),3,105,1,1
Mouse04 (N33-2g-3M),3,106,1,1
Mouse04 (N33-2g-3M),3,107,1,1
Mouse04 (N33-2g-3M),3,108,1,1
Mouse04 (N33-2g-3M),3,109,1,1
Mouse04 (N33-2g-3M),3,110,0,1
Mouse04 (N33-2g-3M),3,111,1,1
Mouse04 (N33-2g-3M),3,112,0,1
Mouse04 (N33-2g-3M),3,113,1,1
Mouse04 (N33-2g-3M),3,114,1,1
Mouse04 (N33-2g-3M),3,115,0,1
Mouse04 (N33-2g-3M),3,116,0,1
Mouse04 (N33-2g-3M),3,117,1,1
Mouse05 (N13-2g-32M),1,1,0,1
Mouse05 (N13-2g-32M),1,2,0,1
Mouse05 (N13-2g-32M),1,3,1,1
Mouse05 (N13-2g-32M),1,4,0,1
Mouse05 (N13-2g-32M),1,5,0,1
Mouse05 (N13-2g-32M),1,6,1,1
Mouse05 (N13-2g-32M),1,7,0,1
Mouse05 (N13-2g-32M),1,8,1,1
Mouse05 (N13-2g-32M),1,9,0,1
Mouse05 (N13-2g-32M),1,10,0,1
Mouse05 (N13-2g-32M),1,11,1,1
Mouse05 (N13-2g-32M),1,12,0,1
Mouse05 (N13-2g-32M),1,13,1,1
Mouse05 (N13-2g-32M),1,14,0,1
Mouse05 (N13-2g-32M),1,15,1,1
Mouse05 (N13-2g-32M),1,16,1,1
Mouse05 (N13-2g-32M),1,17,1,1
Mouse05 (N13-2g-32M),1,18,0,1
Mouse05 (N13-2g-32M),1,19,1,1
Mouse05 (N13-2g-32M),1,20,1,1
Mouse05 (N13-2g-32M),1,21,0,1
Mouse05 (N13-2g-32M),1,22,1,1
Mouse05 (N13-2g-32M),1,23,0,1
Mouse05 (N13-2g-32M),1,24,1,1
Mouse05 (N13-2g-32M),1,25,1,1
Mouse05 (N13-2g-32M),1,26,0,1
Mouse05 (N13-2g-32M),1,27,1,1
Mouse05 (N13-2g-32M),1,28,0,1
Mouse05 (N13-2g-32M),1,29,1,1
Mouse05 (N13-2g-32M),1,30,1,1
Mouse05 (N13-2g-32M),1,31,0,1
Mouse05 (N13-2g-32M),1,32,0,1
Mouse05 (N13-2g-32M),1,33,0,1
Mouse05 (N13-2g-32M),1,34,1,1
Mouse05 (N13-2g-32M),1,35,0,1
Mouse05 (N13-2g-32M),1,36,0,1
Mouse05 (N13-2g-32M),1,37,0,1
Mouse05 (N13-2g-32M),1,38,0,1
Mouse05 (N13-2g-32M),1,39,0,1
Mouse05 (N13-2g-32M),1,40,0,1
Mouse05 (N13-2g-32M),1,41,0,1
Mouse05 (N13-2g-32M),1,42,0,1
Mouse05 (N13-2g-32M),1,43,0,1
Mouse05 (N13-2g-32M),1,44,1,1
Mouse05 (N13-2g-32M),1,45,0,1
Mouse05 (N13-2g-32M),1,46,0,1
Mouse05 (N13-2g-32M),1,47,0,1
Mouse05 (N13-2g-32M),1,48,0,1
Mouse05 (N13-2g-32M),1,49,0,1
Mouse05 (N13-2g-32M),1,50,0,1
Mouse05 (N13-2g-32M),1,51,0,1
Mouse05 (N13-2g-32M),1,52,1,1
Mouse05 (N13-2g-32M),1,53,0,1
Mouse05 (N13-2g-32M),1,54,0,1
Mouse05 (N13-2g-32M),1,55,0,1
Mouse05 (N13-2g-32M),1,56,0,1
Mouse05 (N13-2g-32M),1,57,1,1
Mouse05 (N13-2g-32M),1,58,1,1
Mouse05 (N13-2g-32M),1,59,0,1
Mouse05 (N13-2g-32M),1,60,1,1
Mouse05 (N13-2g-32M),1,61,1,1
Mouse05 (N13-2g-32M),1,62,0,1
Mouse05 (N13-2g-32M),1,63,0,1
Mouse05 (N13-2g-32M),1,64,0,1
Mouse05 (N13-2g-32M),1,65,0,1
Mouse05 (N13-2g-32M),1,66,0,1
Mouse05 (N13-2g-32M),1,67,1,1
Mouse05 (N13-2g-32M),1,68,0,1
Mouse05 (N13-2g-32M),1,69,0,1
Mouse05 (N13-2g-32M),1,70,0,1
Mouse05 (N13-2g-32M),1,71,0,1
Mouse05 (N13-2g-32M),1,72,0,1
Mouse05 (N13-2g-32M),1,73,0,1
Mouse05 (N13-2g-32M),1,74,0,1
Mouse05 (N13-2g-32M),1,75,0,1
Mouse05 (N13-2g-32M),1,76,0,1
Mouse05 (N13-2g-32M),1,77,1,1
Mouse05 (N13-2g-32M),1,78,1,1
Mouse05 (N13-2g-32M),1,79,0,1
Mouse05 (N13-2g-32M),1,80,1,1
Mouse05 (N13-2g-32M),1,81,1,1
Mouse05 (N13-2g-32M),1,82,0,1
Mouse05 (N13-2g-32M),1,83,1,1
Mouse05 (N13-2g-32M),1,84,1,1
Mouse05 (N13-2g-32M),1,85,0,1
Mouse05 (N13-2g-32M),1,86,1,1
Mouse05 (N13-2g-32M),1,87,0,1
Mouse05 (N13-2g-32M),1,88,1,1
Mouse05 (N13-2g-32M),1,89,0,1
Mouse05 (N13-2g-32M),1,90,0,1
Mouse05 (N13-2g-32M),1,91,0,1
Mouse05 (N13-2g-32M),1,92,0,1
Mouse05 (N13-2g-32M),1,93,1,1
Mouse05 (N13-2g-32M),1,94,1,1
Mouse05 (N13-2g-32M),1,95,0,1
Mouse05 (N13-2g-32M),1,96,0,1
Mouse05 (N13-2g-32M),1,97,0,1
Mouse05 (N13-2g-32M),1,98,1,1
Mouse05 (N13-2g-32M),1,99,1,1
Mouse05 (N13-2g-32M),1,100,0,1
Mouse05 (N13-2g-32M),1,101,0,1
Mouse05 (N13-2g-32M),1,102,0,1
Mouse05 (N13-2g-32M),1,103,0,1
Mouse05 (N13-2g-32M),1,104,0,1
Mouse05 (N13-2g-32M),1,105,0,1
Mouse05 (N13-2g-32M),1,106,1,1
Mouse05 (N13-2g-32M),1,107,0,1
Mouse05 (N13-2g-32M),1,108,0,1
Mouse05 (N13-2g-32M),1,109,0,1
Mouse05 (N13-2g-32M),1,110,1,1
Mouse05 (N13-2g-32M),1,111,1,1
Mouse05 (N13-2g-32M),1,112,0,1
Mouse05 (N13-2g-32M),1,113,0,1
Mouse05 (N13-2g-32M),1,114,0,1
Mouse05 (N13-2g-32M),1,115,0,1
Mouse05 (N13-2g-32M),1,116,1,1
Mouse05 (N13-2g-32M),1,117,0,1
Mouse05 (N13-2g-32M),1,118,0,1
Mouse05 (N13-2g-32M),1,119,0,1
Mouse05 (N13-2g-32M),1,120,0,1
Mouse05 (N13-2g-32M),1,121,0,1
Mouse05 (N13-2g-32M),1,122,1,1
Mouse05 (N13-2g-32M),1,123,0,1
Mouse05 (N13-2g-32M),1,124,0,1
Mouse05 (N13-2g-32M),1,125,0,1
Mouse05 (N13-2g-32M),1,126,0,1
Mouse05 (N13-2g-32M),1,127,0,1
Mouse05 (N13-2g-32M),1,128,1,1
Mouse05 (N13-2g-32M),1,129,1,1
Mouse05 (N13-2g-32M),1,130,0,1
Mouse05 (N13-2g-32M),1,131,1,1
Mouse05 (N13-2g-32M),1,132,0,1
Mouse05 (N13-2g-32M),1,133,0,1
Mouse05 (N13-2g-32M),1,134,0,1
Mouse05 (N13-2g-32M),1,135,0,1
Mouse05 (N13-2g-32M),1,136,1,1
Mouse05 (N13-2g-32M),1,137,0,1
Mouse05 (N13-2g-32M),1,138,0,1
Mouse05 (N13-2g-32M),1,139,0,1
Mouse05 (N13-2g-32M),1,140,1,1
Mouse05 (N13-2g-32M),1,141,1,1
Mouse05 (N13-2g-32M),1,142,1,1
Mouse05 (N13-2g-32M),1,143,0,1
Mouse05 (N13-2g-32M),1,144,0,1
Mouse05 (N13-2g-32M),1,145,1,1
Mouse05 (N13-2g-32M),1,146,1,1
Mouse05 (N13-2g-32M),2,1,1,1
Mouse05 (N13-2g-32M),2,2,0,1
Mouse05 (N13-2g-32M),2,3,1,1
Mouse05 (N13-2g-32M),2,4,0,1
Mouse05 (N13-2g-32M),2,5,1,1
Mouse05 (N13-2g-32M),2,6,0,1
Mouse05 (N13-2g-32M),2,7,1,1
Mouse05 (N13-2g-32M),2,8,1,1
Mouse05 (N13-2g-32M),2,9,0,1
Mouse05 (N13-2g-32M),2,10,1,1
Mouse05 (N13-2g-32M),2,11,0,1
Mouse05 (N13-2g-32M),2,12,0,1
Mouse05 (N13-2g-32M),2,13,0,1
Mouse05 (N13-2g-32M),2,14,1,1
Mouse05 (N13-2g-32M),2,15,1,1
Mouse05 (N13-2g-32M),2,16,1,1
Mouse05 (N13-2g-32M),2,17,1,1
Mouse05 (N13-2g-32M),2,18,0,1
Mouse05 (N13-2g-32M),2,19,1,1
Mouse05 (N13-2g-32M),2,20,0,1
Mouse05 (N13-2g-32M),2,21,0,1
Mouse05 (N13-2g-32M),2,22,1,1
Mouse05 (N13-2g-32M),2,23,0,1
Mouse05 (N13-2g-32M),2,24,0,1
Mouse05 (N13-2g-32M),2,25,0,1
Mouse05 (N13-2g-32M),2,26,0,1
Mouse05 (N13-2g-32M),2,27,0,1
Mouse05 (N13-2g-32M),2,28,0,1
Mouse05 (N13-2g-32M),2,29,1,1
Mouse05 (N13-2g-32M),2,30,0,1
Mouse05 (N13-2g-32M),2,31,0,1
Mouse05 (N13-2g-32M),2,32,0,1
Mouse05 (N13-2g-32M),2,33,0,1
Mouse05 (N13-2g-32M),2,34,1,1
Mouse05 (N13-2g-32M),2,35,0,1
Mouse05 (N13-2g-32M),2,36,0,1
Mouse05 (N13-2g-32M),2,37,0,1
Mouse05 (N13-2g-32M),2,38,0,1
Mouse05 (N13-2g-32M),2,39,0,1
Mouse05 (N13-2g-32M),2,40,0,1
Mouse05 (N13-2g-32M),2,41,0,1
Mouse05 (N13-2g-32M),2,42,0,1
Mouse05 (N13-2g-32M),2,43,0,1
Mouse05 (N13-2g-32M),2,44,0,1
Mouse05 (N13-2g-32M),2,45,1,1
Mouse05 (N13-2g-32M),2,46,1,1
Mouse05 (N13-2g-32M),2,47,0,1
Mouse05 (N13-2g-32M),2,48,0,1
Mouse05 (N13-2g-32M),2,49,0,1
Mouse05 (N13-2g-32M),2,50,0,1
Mouse05 (N13-2g-32M),2,51,1,1
Mouse05 (N13-2g-32M),2,52,0,1
Mouse05 (N13-2g-32M),2,53,0,1
Mouse05 (N13-2g-32M),2,54,1,1
Mouse05 (N13-2g-32M),2,55,0,1
Mouse05 (N13-2g-32M),2,56,0,1
Mouse05 (N13-2g-32M),2,57,0,1
Mouse05 (N13-2g-32M),2,58,1,1
Mouse05 (N13-2g-32M),2,59,0,1
Mouse05 (N13-2g-32M),2,60,0,1
Mouse05 (N13-2g-32M),2,61,0,1
Mouse05 (N13-2g-32M),2,62,0,1
Mouse05 (N13-2g-32M),2,63,1,1
Mouse05 (N13-2g-32M),2,64,1,1
Mouse05 (N13-2g-32M),2,65,0,1
Mouse05 (N13-2g-32M),2,66,0,1
Mouse05 (N13-2g-32M),2,67,0,1
Mouse05 (N13-2g-32M),2,68,0,1
Mouse05 (N13-2g-32M),2,69,1,1
Mouse05 (N13-2g-32M),2,70,0,1
Mouse05 (N13-2g-32M),2,71,0,1
Mouse05 (N13-2g-32M),2,72,0,1
Mouse05 (N13-2g-32M),2,73,0,1
Mouse05 (N13-2g-32M),2,74,1,1
Mouse05 (N13-2g-32M),2,75,0,1
Mouse05 (N13-2g-32M),2,76,0,1
Mouse05 (N13-2g-32M),2,77,0,1
Mouse05 (N13-2g-32M),2,78,1,1
Mouse05 (N13-2g-32M),2,79,0,1
Mouse05 (N13-2g-32M),2,80,1,1
Mouse05 (N13-2g-32M),2,81,1,1
Mouse05 (N13-2g-32M),2,82,1,1
Mouse05 (N13-2g-32M),2,83,0,1
Mouse05 (N13-2g-32M),2,84,1,1
Mouse05 (N13-2g-32M),2,85,1,1
Mouse05 (N13-2g-32M),2,86,1,1
Mouse05 (N13-2g-32M),2,87,0,1
Mouse05 (N13-2g-32M),2,88,0,1
Mouse05 (N13-2g-32M),2,89,0,1
Mouse05 (N13-2g-32M),2,90,0,1
Mouse05 (N13-2g-32M),2,91,1,1
Mouse05 (N13-2g-32M),2,92,0,1
Mouse05 (N13-2g-32M),2,93,1,1
Mouse05 (N13-2g-32M),2,94,0,1
Mouse05 (N13-2g-32M),2,95,1,1
Mouse05 (N13-2g-32M),2,96,1,1
Mouse05 (N13-2g-32M),2,97,0,1
Mouse05 (N13-2g-32M),2,98,1,1
Mouse05 (N13-2g-32M),2,99,0,1
Mouse05 (N13-2g-32M),2,100,0,1
Mouse05 (N13-2g-32M),2,101,1,1
Mouse05 (N13-2g-32M),2,102,1,1
Mouse05 (N13-2g-32M),2,103,0,1
Mouse05 (N13-2g-32M),2,104,0,1
Mouse05 (N13-2g-32M),3,1,0,1
Mouse05 (N13-2g-32M),3,2,1,1
Mouse05 (N13-2g-32M),3,3,0,1
Mouse05 (N13-2g-32M),3,4,0,1
Mouse05 (N13-2g-32M),3,5,0,1
Mouse05 (N13-2g-32M),3,6,1,1
Mouse05 (N13-2g-32M),3,7,0,1
Mouse05 (N13-2g-32M),3,8,0,1
Mouse05 (N13-2g-32M),3,9,0,1
Mouse05 (N13-2g-32M),3,10,1,1
Mouse05 (N13-2g-32M),3,11,1,1
Mouse05 (N13-2g-32M),3,12,0,1
Mouse05 (N13-2g-32M),3,13,0,1
Mouse05 (N13-2g-32M),3,14,1,1
Mouse05 (N13-2g-32M),3,15,1,1
Mouse05 (N13-2g-32M),3,16,0,1
Mouse05 (N13-2g-32M),3,17,1,1
Mouse05 (N13-2g-32M),3,18,0,1
Mouse05 (N13-2g-32M),3,19,1,1
Mouse05 (N13-2g-32M),3,20,0,1
Mouse05 (N13-2g-32M),3,21,0,1
Mouse05 (N13-2g-32M),3,22,0,1
Mouse05 (N13-2g-32M),3,23,0,1
Mouse05 (N13-2g-32M),3,24,0,1
Mouse05 (N13-2g-32M),3,25,0,1
Mouse05 (N13-2g-32M),3,26,0,1
Mouse05 (N13-2g-32M),3,27,0,1
Mouse05 (N13-2g-32M),3,28,1,1
Mouse05 (N13-2g-32M),3,29,0,1
Mouse05 (N13-2g-32M),3,30,0,1
Mouse05 (N13-2g-32M),3,31,0,1
Mouse05 (N13-2g-32M),3,32,1,1
Mouse05 (N13-2g-32M),3,33,0,1
Mouse05 (N13-2g-32M),3,34,0,1
Mouse05 (N13-2g-32M),3,35,1,1
Mouse05 (N13-2g-32M),3,36,1,1
Mouse05 (N13-2g-32M),3,37,0,1
Mouse05 (N13-2g-32M),3,38,0,1
Mouse05 (N13-2g-32M),3,39,0,1
Mouse05 (N13-2g-32M),3,40,0,1
Mouse05 (N13-2g-32M),3,41,0,1
Mouse05 (N13-2g-32M),3,42,0,1
Mouse05 (N13-2g-32M),3,43,0,1
Mouse05 (N13-2g-32M),3,44,0,1
Mouse05 (N13-2g-32M),3,45,0,1
Mouse05 (N13-2g-32M),3,46,0,1
Mouse05 (N13-2g-32M),3,47,0,1
Mouse05 (N13-2g-32M),3,48,0,1
Mouse05 (N13-2g-32M),3,49,1,1
Mouse05 (N13-2g-32M),3,50,0,1
Mouse05 (N13-2g-32M),3,51,1,1
Mouse05 (N13-2g-32M),3,52,1,1
Mouse05 (N13-2g-32M),3,53,1,1
Mouse05 (N13-2g-32M),3,54,0,1
Mouse05 (N13-2g-32M),3,55,0,1
Mouse05 (N13-2g-32M),3,56,0,1
Mouse05 (N13-2g-32M),3,57,0,1
Mouse05 (N13-2g-32M),3,58,0,1
Mouse05 (N13-2g-32M),3,59,0,1
Mouse05 (N13-2g-32M),3,60,0,1
Mouse05 (N13-2g-32M),3,61,0,1
Mouse05 (N13-2g-32M),3,62,0,1
Mouse05 (N13-2g-32M),3,63,0,1
Mouse05 (N13-2g-32M),3,64,0,1
Mouse05 (N13-2g-32M),3,65,1,1
Mouse05 (N13-2g-32M),3,66,0,1
Mouse05 (N13-2g-32M),3,67,1,1
Mouse05 (N13-2g-32M),3,68,0,1
Mouse05 (N13-2g-32M),3,69,1,1
Mouse05 (N13-2g-32M),3,70,1,1
Mouse05 (N13-2g-32M),3,71,1,1
Mouse05 (N13-2g-32M),3,72,0,1
Mouse05 (N13-2g-32M),3,73,0,1
Mouse05 (N13-2g-32M),3,74,1,1
Mouse05 (N13-2g-32M),3,75,0,1
Mouse05 (N13-2g-32M),3,76,0,1
Mouse05 (N13-2g-32M),3,77,1,1
Mouse05 (N13-2g-32M),3,78,0,1
Mouse05 (N13-2g-32M),3,79,0,1
Mouse05 (N13-2g-32M),3,80,1,1
Mouse05 (N13-2g-32M),3,81,1,1
Mouse05 (N13-2g-32M),3,82,0,1
Mouse05 (N13-2g-32M),3,83,1,1
Mouse05 (N13-2g-32M),3,84,1,1
Mouse05 (N13-2g-32M),3,85,0,1
Mouse05 (N13-2g-32M),3,86,1,1
Mouse05 (N13-2g-32M),3,87,1,1
Mouse05 (N13-2g-32M),3,88,1,1
Mouse05 (N13-2g-32M),3,89,0,1
Mouse05 (N13-2g-32M),3,90,1,1
Mouse05 (N13-2g-32M),3,91,0,1
Mouse05 (N13-2g-32M),3,92,1,1
Mouse05 (N13-2g-32M),3,93,0,1
Mouse05 (N13-2g-32M),3,94,0,1
Mouse05 (N13-2g-32M),3,95,0,1
Mouse05 (N13-2g-32M),3,96,1,1
Mouse05 (N13-2g-32M),3,97,0,1
Mouse05 (N13-2g-32M),3,98,1,1
Mouse05 (N13-2g-32M),3,99,1,1
Mouse05 (N13-2g-32M),3,100,1,1
Mouse05 (N13-2g-32M),3,101,0,1
Mouse05 (N13-2g-32M),3,102,0,1
Mouse05 (N13-2g-32M),3,103,1,1
Mouse05 (N13-2g-32M),3,104,1,1
Mouse05 (N13-2g-32M),3,105,1,1
Mouse05 (N13-2g-32M),3,106,1,1
Mouse05 (N13-2g-32M),3,107,1,1
Mouse05 (N13-2g-32M),3,108,0,1
Mouse05 (N13-2g-32M),3,109,0,1
Mouse05 (N13-2g-32M),3,110,1,1
Mouse05 (N13-2g-32M),3,111,0,1
Mouse05 (N13-2g-32M),3,112,0,1
Mouse05 (N13-2g-32M),3,113,0,1
Mouse05 (N13-2g-32M),3,114,0,1
Mouse05 (N13-2g-32M),3,115,0,1
Mouse05 (N13-2g-32M),3,116,1,1
Mouse05 (N13-2g-32M),3,117,1,1
Mouse05 (N13-2g-32M),3,118,0,1
Mouse05 (N13-2g-32M),3,119,1,1
Mouse05 (N13-2g-32M),3,120,0,1
Mouse05 (N13-2g-32M),3,121,0,1
Mouse05 (N13-2g-32M),3,122,1,1
Mouse05 (N13-2g-32M),3,123,0,1
Mouse05 (N13-2g-32M),3,124,0,1
Mouse05 (N13-2g-32M),3,125,1,1
Mouse05 (N13-2g-32M),3,126,0,1
Mouse05 (N13-2g-32M),3,127,0,1
Mouse05 (N13-2g-32M),3,128,0,1
Mouse05 (N13-2g-32M),3,129,1,1
Mouse05 (N13-2g-32M),3,130,0,1
Mouse05 (N13-2g-32M),3,131,0,1
Mouse05 (N13-2g-32M),3,132,1,1
Mouse05 (N13-2g-32M),3,133,1,1
Mouse05 (N13-2g-32M),3,134,0,1
Mouse05 (N13-2g-32M),3,135,0,1
Mouse05 (N13-2g-32M),3,136,0,1
Mouse05 (N13-2g-32M),3,137,0,1
Mouse05 (N13-2g-32M),3,138,1,1
Mouse05 (N13-2g-32M),3,139,0,1
Mouse05 (N13-2g-32M),3,140,0,1
Mouse05 (N13-2g-32M),3,141,1,1
Mouse05 (N13-2g-32M),3,142,0,1
Mouse05 (N13-2g-32M),3,143,0,1
Mouse05 (N13-2g-32M),3,144,1,1
Mouse05 (N13-2g-32M),3,145,0,1
Mouse05 (N13-2g-32M),3,146,0,1
Mouse05 (N13-2g-32M),3,147,0,1
Mouse05 (N13-2g-32M),3,148,0,1
Mouse05 (N13-2g-32M),3,149,1,1
Mouse05 (N13-2g-32M),3,150,0,1
Mouse05 (N13-2g-32M),3,151,1,1
Mouse05 (N13-2g-32M),3,152,0,1
Mouse05 (N13-2g-32M),3,153,0,1
Mouse05 (N13-2g-32M),3,154,1,1
Mouse05 (N13-2g-32M),3,155,1,1
Mouse05 (N13-2g-32M),3,156,1,1
Mouse05 (N13-2g-32M),3,157,0,1
Mouse05 (N13-2g-32M),3,158,0,1
Mouse05 (N13-2g-32M),3,159,0,1
Mouse05 (N13-2g-32M),3,160,0,1
Mouse05 (N13-2g-32M),3,161,1,1
Mouse05 (N13-2g-32M),3,162,0,1
Mouse05 (N13-2g-32M),3,163,0,1
Mouse05 (N13-2g-32M),3,164,1,1
Mouse05 (N13-2g-32M),3,165,0,1
Mouse05 (N13-2g-32M),3,166,0,1
Mouse05 (N13-2g-32M),3,167,0,1
Mouse05 (N13-2g-32M),3,168,0,1
Mouse05 (N13-2g-32M),3,169,1,1
Mouse05 (N13-2g-32M),3,170,1,1
Mouse05 (N13-2g-32M),4,1,1,1
Mouse05 (N13-2g-32M),4,2,1,1
Mouse05 (N13-2g-32M),4,3,1,1
Mouse05 (N13-2g-32M),4,4,0,1
Mouse05 (N13-2g-32M),4,5,1,1
Mouse05 (N13-2g-32M),4,6,0,1
Mouse05 (N13-2g-32M),4,7,0,1
Mouse05 (N13-2g-32M),4,8,1,1
Mouse05 (N13-2g-32M),4,9,0,1
Mouse05 (N13-2g-32M),4,10,1,1
Mouse05 (N13-2g-32M),4,11,1,1
Mouse05 (N13-2g-32M),4,12,1,1
Mouse05 (N13-2g-32M),4,13,1,1
Mouse05 (N13-2g-32M),4,14,1,1
Mouse05 (N13-2g-32M),4,15,0,1
Mouse05 (N13-2g-32M),4,16,0,1
Mouse05 (N13-2g-32M),4,17,1,1
Mouse05 (N13-2g-32M),4,18,0,1
Mouse05 (N13-2g-32M),4,19,0,1
Mouse05 (N13-2g-32M),4,20,0,1
Mouse05 (N13-2g-32M),4,21,1,1
Mouse05 (N13-2g-32M),4,22,1,1
Mouse05 (N13-2g-32M),4,23,1,1
Mouse05 (N13-2g-32M),4,24,0,1
Mouse05 (N13-2g-32M),4,25,1,1
Mouse05 (N13-2g-32M),4,26,1,1
Mouse05 (N13-2g-32M),4,27,1,1
Mouse05 (N13-2g-32M),4,28,1,1
Mouse05 (N13-2g-32M),4,29,1,1
Mouse05 (N13-2g-32M),4,30,0,1
Mouse05 (N13-2g-32M),4,31,1,1
Mouse05 (N13-2g-32M),4,32,1,1
Mouse05 (N13-2g-32M),4,33,0,1
Mouse05 (N13-2g-32M),4,34,1,1
Mouse05 (N13-2g-32M),4,35,1,1
Mouse05 (N13-2g-32M),4,36,1,1
Mouse05 (N13-2g-32M),4,37,1,1
Mouse05 (N13-2g-32M),4,38,0,1
Mouse05 (N13-2g-32M),4,39,0,1
Mouse05 (N13-2g-32M),4,40,0,1
Mouse05 (N13-2g-32M),4,41,0,1
Mouse05 (N13-2g-32M),4,42,0,1
Mouse05 (N13-2g-32M),4,43,0,1
Mouse05 (N13-2g-32M),4,44,1,1
Mouse05 (N13-2g-32M),4,45,0,1
Mouse05 (N13-2g-32M),4,46,0,1
